paperId,venue
862d67971e1386d95f030b593ed98a22016f84f4,Cognitive Sciences
4fa6aac2143c713561603083a5f953c395ba2131,Neural Networks
6e1f7b326dd795377a631cf76fc5e5df05f1dce2,
e31fa9510047c0df23fb4dd37ee7c70783a3fa60,European Conference on Computer Vision
0a5234c138eb970fb2ebf2056766ae25fbbc9561,Chemometrics and Intelligent Laboratory Systems
96767954383fae7ffccd1b37e6860858c0716ac0,Journal of Imaging
70f9968a356d840040a1c9207906f60376dc6bd4,Neural Information Processing Systems
e6bd6330bf3c89f361f92434a4ba6d9c4babf291,International Journal of Computer Science & Information Technology (IJCSIT)
8b43745fe3e9a999e13fb9ecab01d28f33ae4973,Computer Vision and Image Understanding
9992ffd72f0c40e7718c0993b52ba85db19546b3,Eye Tracking Research & Application
cd32fc2c1fb609e6159d32e641a085fce727ffcb,Computer graphics forum (Print)
b1a53a0463242b9b4e61bae466f831e48ff9b555,Eye Tracking Research & Application
68d593e3a6132e9f87b5d0da49d1900c81b59ae6,Signal Processing and Communications Applications Conference
431ba9fae8fccad1665979d455c6307786e47318,arXiv.org
764193fc925e817a3afe5930e1399268c9eaa136,ACM Transactions on Intelligent Systems and Technology
d825509b99be4e7facf950851075336ee7bd2958,IET Computer Vision
29c5790051c0c8c36b7b7b34ac0af766604b870a,Crowdsourcing and Human-Centered Experiments
9e303b9f18cf5096ed04d6d902321fa77e49dd74,International Conference on Content-Based Multimedia Indexing
01be6c81374acf31bcbabfea7ef7471601fa8987,IEEE Transactions on Pattern Analysis and Machine Intelligence
4f3ca89c6c7cdf359c621870c8f71a4251cecc1b,IEEE Transactions on Pattern Analysis and Machine Intelligence
7bd26d986bcadbe9690c61b982744940d01966b9,
08c6b22268154577c15f6e05f4a2742f180a0a07,Crowdsourcing and Human-Centered Experiments
706f314f3b66f0ede47ec9ca7157426915739244,Computer Vision and Image Understanding
d32abe6fbb3a30c2e83daebbd3960ddc989ff487,Behavior Research Methods
7aee5858375331f82b89850328e0e69578816773,International Conference on Human-Computer Interaction with Mobile Devices and Services
3342f13fa0809c0429866f6126cb5bc3281b91ae,ACM Symposium on User Interface Software and Technology
37f8e2749308294b31f0c222f703ef65af6e0e2b,IEEE International Conference on Computer Vision
3af899bfc354f6eac6a9e3b2dd59f3b9c6b4c38c,IEEE International Conference on Healthcare Informatics
aca8c4a62ed6e590889f1e859d7bc79311fa6f4d,International Joint Conference on Artificial Intelligence
554f5c73831524c5fce7c899feb55ff209a32d18,KES International Conference on Intelligent Decision Technologies
7e8a681037d389174920d4adf4da81f3a68be106,Conference on Artificial Intelligence in Medicine in Europe
547c854985629cfa9404a5ba8ca29367b5f8c25f,International Conference on Learning Representations
5eee35513ad3d3c94e2eea1ed8569ebe03fb1545,arXiv.org
55c23087da0d3d03e6d6421601a20a4f78d28212,Behavior Research Methods
fcba7fa09f8bcbb203cf09b149558dabbfc47d13,International Conference on Human Factors in Computing Systems
25afe234435ede5fd95e47c3b58ed2c1da318f46,The Web Conference
eba9452ba55a9d37e84dae7a4caf11c6ddd377d5,IEEE Workshop/Winter Conference on Applications of Computer Vision
19d4cdf0a664c5b7ad11b394bdf66f5d37476941,
2415ccae19b4e0413e42b0a6b3ff87ac5750c665,
f3094ea6619146f3a9f75f636f00cdb5e336f94a,Annual Meeting of the Association for Computational Linguistics
12474ffd07a6bf922abfb58eca3828cf8d4f86b7,Behavior Research Methods
73fc8e9b1faf45855cceee197f094ca3c05afe1c,International Joint Conference on Artificial Intelligence
3fedbcec10c2ba74efe3ad256850e3cdec770ff5,Computer Vision and Pattern Recognition
0695751eb18cd138d7d9441378739882a8afc919,Computer Vision and Pattern Recognition
c73f015ab7c90f4cc97efad29c27361cec87d351,arXiv.org
a4d42c041bf30021550e581775c1e04f253edf54,Computer Vision and Pattern Recognition
9528e2e8c20517ab916f803c0371abb4f0ed488b,Computer Vision and Pattern Recognition
d923f30c3420556861a7be4906d1090c53e5c794,Computational Intelligence and Neuroscience
2be95b7a4c6afa9c1df60463c1a7230c2f6d4115,CrowdMM@ACM Multimedia
4b37efd3987c1e625b063a6998bd6b282c844915,arXiv.org
b4c02e071432a9a986501b7317b524f216e87ec8,
d8183dbdf85c9c82fef2210b3ef7686a813c05f1,IEEE Access
843fd315972b32881a56694f55a7861b7593d170,arXiv.org
22bc3eae9c24e60d011b0bfb302b99140bd6c47c,IEEE Access
5a6e89686096504bf80205d3eab039d9c222e571,arXiv.org
e7c83c7a0e80d45091b710b1835d8aebe0fb3903,
195d86d6b6a8420e9553fdbfc67cdfa4c87179aa,International Conference on Learning Representations
cfd5982c81538f128bd7aa755929c8c0f4ee2bbe,International Conference on Learning Representations
929b4bcb34e726bcc593946c9b084996e51e0ba1,
2f27c4d36e7d319f0fb970f0b1c5e423f9af4f15,British Machine Vision Conference
1b057e27bb3aff4e4ea48729f96383f13e7f6bd5,arXiv.org
a7d15398f03e035ad67af772af69f8c9feab2839,IEEE Access
dc174fc8dd049012b6766e2bbbc96149191feb88,Gaze Meets ML
5a3a3664371b6f902b767bdbad57d32377b461bb,IEEE Access
4fb366c73319895ba68f37cf8f387a591d7043e4,
e4a08b82ce2b9370401d035dfe100dca3762518d,arXiv.org
20ba01897600648fb4562d75d227d4e505ef0c92,Neural Information Processing Systems
f0a0e8a311fc28216738f1cd6f1d3cf5e4d0a6f5,
57699ad5805f00818a46a145f044a6b48f2161c1,
bb41bf76ad890d7fe9382ec956301555659f34df,UNSURE/PIPPI@MICCAI
a070e34e115808f9e4adec2d4a3be0f4bf5afed7,arXiv.org
65dae9fd0c0cdd9e8a00aa056f0befea82b59a44,ECML/PKDD
c45ecc15b7957aedafb8757efb04e4a6e3a3d633,arXiv.org
50ff9973a110abe784208cefa8754a0d19125234,arXiv.org
f7d5fa8b050a592f62f3a01f83bf6ffde20129f7,arXiv.org
bc8943318031bbef3f2eb783627ac647ef2095b5,IEEE Access
0e36a233c2e0fbb2d7bf4802c9d6580f2eb91f06,International Conference on Image Processing and Vision Engineering
4f0a7260c20a88bde8340b46fb37b8e7ed202304,arXiv.org
eeecdb9e9a18386a9de4974a0d00de607fac67c4,
4db2f00e463fee9262f2454f00d91a03a6990915,
9f60b8a7e9dadf2290f96b646826f31404e9ca00,
6c194f3e33578a660dc44f9669335628fcebd014,
c7109ab95d5bb40cdbf8581b283674e7b3e9a4ee,
7078b6f2fba42c468776db5699535964726ce17c,
1824855b566df7b50e197860f24065dea74a50d9,Lecture Notes in Computer Science
685909153f905e7dd23831976c1ea60a25a0e7f5,
315511e474b59b6469f5697e8b4e4abd14663b66,
6ff107bbeb866d2f2604addb4734f89efb99f0d9,
a1f498b4e08181dc717cf229fccb74d276081a77,
b8bcecdb1b735f2c0176b56749aaa901b06f6702,
6fffb1672236d424ab8da43a1a3787f4e1ce8bd1,
30dca347e00cdff1f562fb8e9128ab9432c448eb,
e690ba6881b9f1a3a2e9f8751ec5e8b873952995,
1943d7aa854587a63330581ced65fa8cb2ca5b3c,
0c15fd48e37aa02556e3d03979f944dfb005a1bc,
2623f7bd90deff545f402d56657dada09e3b4540,
a3557568a366cd36b57f52fb8966e56a519c3645,bioRxiv
1cea1847eb21545aa88ce695f96d73399642d158,Building and Environment
4eb0c44c75c6b901bec60722d73b8d257a4de0b1,Behavioral Science
4a398c7289c6788a3ff89e829506367f1712b724,Journal of Vision
ef12dbb9465fbc3b92e832942ef20b8c32a67c8b,"Attention, Perception, & Psychophysics"
3d0184e7e545f462cbed3c7c6346d8c9231f3d16,Psychonomic Bulletin & Review
544f9fd7dc3646d24d630d3d750312df4f609cde,Current Psychology
3b5f5dad9eefe3c843e10cda8790fa8faa2b0d01,Cognition
b26fc1cf24498e553163c7583c2e463b13bf1a67,Psychological Inquiry
0968307a07e1ab76c4b8c6874b21783ccd963c9b,
62eb1d0eaac998dbc7bf7b8670efaf8db4ab841b,Quarterly Journal of Experimental Psychology
68b346a9d690863e0c131dac86d4bb8b8e86af72,"Attention, Perception, & Psychophysics"
e430e2d4609dd41d8a60115ec9d327bfd9546119,Current Psychology
1878baf051f981a18fac226501871a3e7f091136,Cortex
aafe96382e0f72f555edb8347340c9eca96e5373,Quarterly Journal of Experimental Psychology
66911b86b0fb5d610622ebd0f8109b230f796326,Journal of Experimental Psychology: Human Perception and Performance
3c0de8246b008eb2a714152edff5afcdd93708ee,Journal of Vision
d47f33237826ad70ac9f5ab7e69209f5282724d6,Acta Psychologica
bc6430d89aa6a1f39f124969c2ff3580de88d9f6,Journal of Comparative Psychology
21876ad197bf7507f54d9c5753c18ad685aa1066,Infant Behavior and Development
03162d9e9f6031d8d642eb787cd60d0170bc7fbf,"Attention, Perception, & Psychophysics"
59772a136f8f34382cd198b993a1e73a7675a38e,Neuropsychologia
6696c61757ebdc48a08c7ccc3c6b760f0c8ff595,
115bec00ea953ec771d2f9ec2c4d735aeabfb765,"Attention, perception & psychophysics"
73ae5c8101e6082d59d91fe90e0387b07b88dcf1,Frontiers in Human Neuroscience
060055d4cae22dd9a74ab781441c0e3df690f937,"Attention, Perception, & Psychophysics"
cd870c6e5c59e177247f12c73039e8331286bd9a,
0e0e7f6e457af2f896baf4b4b2d32f5ad382e9dc,
34b999215cebecb88ebbde90f7c0ad333ec6c342,
6b701e86bc8d6c70f305fe28c14e7be7a4be31a5,
5d4b321dad41d534efebad19d1ec55cac004991c,Journal of Vision
566d029df9b1a7bd3d6b1eb558e01f6717e5f6c6,Journal of Vision
,
26301a06689e95be7c9c31dc9e98f1bc59cd0a5b,Academic Journal of Science and Technology
b4a305c139e4151a1f1ad4bad89c78c1018d61a9,Multimedia tools and applications
f8956d79071a271929cbc44dc99a4eeced18c4ec,IEEE Transactions on Cognitive and Developmental Systems
20e3fe3c9bb22356bb87a188d36f28f15551859a,Future Internet
ab13e1153c60c5141bf63fc948692044927fd1b2,2020 4th International Conference on Trends in Electronics and Informatics (ICOEI)(48184)
5877da001d4c76bdcab1d8b6ebc942c3edfb25fb,E-Health and Bioengineering Conference
28eda794f5adf2ef90bdb38749652bd602705585,Comput. Biol. Medicine
ff6f8009f4d8b274713fcb0220319e78b8c9fb92,IOP Conference Series: Materials Science and Engineering
f67adaa3a16e1b5af2a53acb4370f34ad7db6a8d,Pattern Analysis and Applications
448c819eb763c02e2cddb18e882edd2b51680e12,Neurocomputing
51579a8a40aea8dc6b9cdea9499dc27c2797499d,Italian National Conference on Sensors
5cc70b2b3091075d28cd75cd7ba2a5281d3c12c2,"2017 International Conference on Wireless Communications, Signal Processing and Networking (WiSPNET)"
087becdf7108558fe6f1cc8ff0bf2aaa726d1dd5,IEEE International Conference on Mechatronics and Automation
dca4c1b752a3fb4b593e2d85d725e563a4ddb388,
4798303c1f1becc99a8b408eb6eff8352245ef7f,Machine Vision and Applications
37668092cf8b7695d4a85eb7a25e9a2ef0fd0739,
30869e72633a15a26d64a69459951728cb76ef2a,International Journal of Interactive Mobile Technologies
0952cfc11073fdadc12d54922b9b7db506f7501c,Neurocomputing
9ae1297ded1a7ac4b2d247b696537fb5e5cd409e,
1f44a017179a5efa97805b03f922489d055af7b9,Cognitive Neurodynamics
b3dddf97a9e7d6d2373d44092d4f414f0d658009,Spring conference on Computer graphics
7aa557ea33ee4d4bfa698da6e477ba45fb287622,Scientific Reports
dd4d413f6a260ca763a94515c7527fa23261003d,International Symposium on Visual Computing
091a40f9c787e552eed5455563cfbfa2cd9a03db,"IEEE Symposium on Computational Intelligence for Multimedia, Signal and Vision Processing"
58eba9930b63cc14715368acf40017293b8dc94f,European Conference on Computer Vision
50393881b28001e6b1587582638ff5da7800766a,"Allerton Conference on Communication, Control, and Computing"
5547e4b835e41e27f52ab3dfd6a0028db5b6b8ff,IET Computer Vision
7c237bdadae5a662dde90ad6f1cab87da2968a23,
ebb1159e33ae41b78ed29719a121ab47004fa4e5,IEEE Transactions on Geoscience and Remote Sensing
384d5377f26e4e8296eb0f254818b39f2ce65569,IEEE Access
293f18ca52946de3af8d8919deeea97786c6419c,
cb22052b40fe6dea1e97eb3bbc1d1ff21818390f,
21ed7a351d93b3a92b03c2f820738a5b30639675,
edf90abc0ec54238952f1627ffa6a364dad98ac3,
babeefc9d686b5e08d5e9b5c2090baed66d2ee2e,Annual Meeting of the IEEE Industry Applications Society
8a4b1158478eeb305121a9c25bad4465bdb57bfc,
7ea8cd4303cc99ccfd2b5adde6f3a718d03aba2f,
c07aed544463018e6afdb0cffa6ad1aa98fa6c98,European Conference on Computer Vision
5d275b23c8a37b8c9c9c05a7dc9a0d5a5ca883f3,Current Opinion in Behavioral Sciences
90b8fb6a5b9de8666953bd96800b9a1a3308d8c8,Journal of Neurophysiology
bf1b26b05af3cdc44a67e706617dd9bba7028a21,
5ec89be817f18aa7acadb8b4eeb59450aefd0faa,Experimental Aging Research
3156a7d39eec72b73046dca0f1788d349ff06224,Vision Research
ea27ee9cafa3f28cd22b9e3f27071763299a49a0,Current Opinion in Psychology
7c0615c82bedb13b539782dcce594dee23990d61,Advanced Engineering Informatics
c606eef39759b1d48e73e2fe665db4165f50a50a,Journal of Alzheimer's Disease
a4ca1bdc02cd11b79af3bb27df5159cd91b47b30,Frontiers in Psychology
07fdd0acff682e6b770482e810791b8a8f664294,Behavior Research Methods
9fee20af6ae308f97b15dea1526308935a7c4ed6,Journal of Vision
6e9d1f30676474e81b6cfad4f60b487e3327105f,
b7e9fbf73e1c245929d15ab328663a657727f8ce,Heliyon
df09d5afeebaded853435b8f010cd5b06010dc57,IEEE Transactions on Human-Machine Systems
209061e80ae7ac175e44a069df76a775abd145fe,IEEE International Conference on Computer Vision
faa68294ff95c1c08f93295852824f359736b854,IEEE transactions on neural systems and rehabilitation engineering
3a8429b36fd66e95959ece25f22b06251110038d,International Conferences on Innovation in Artificial Intelligence
9ed3c94d737e1c63b984be6e888e0a99b260fdf0,International Conference on Pattern Recognition
52dc1c395f2cccad84c2769bb015ce2fd0cc76ac,IEEE International Joint Conference on Neural Network
16b9a87e5f32f4f1819576175355cba5de0fa9e8,arXiv.org
9d9ea3ebc6149e3ba053f350da9ff01bbd8dcb4d,Eye Tracking Research & Application
38ecd6e9d1806197b7fd7a9250d7e26203681753,Neurocomputing
dcb72f5fa7e9f91ff4671202f853403e2da9555e,IEEE Transactions on Vehicular Technology
ed9607959d3bef8bd888b3c029e8c7a25a630f50,Acta Cybernetica
b472a2b796c1ccbf15b78f2be8ecd25fc7376962,Deutsche Jahrestagung für Künstliche Intelligenz
d698b55e6a640997d76289718bd951cd1a259420,"International Conference on Signal Processing, Communications and Computing"
efb01e07ee994fec890ad83b89c9b652349da50e,arXiv.org
9392316e65e2c62ef69b5cb60d2d40751f7d41de,Eye Tracking Research & Application
db9de3142f874d388c1c7f9090429418013e8f63,ACM/IEEE Joint Conference on Digital Libraries
49ebbb79fac43772673eccfbd38ef569a560b032,Cognitive Computation
c3406594d884560833ad65d06aa0a83e0f44eb09,Neurocomputing
dd12ccfdd30ba79ea516cbd7e5dae55462846cae,Interacción
b9054aadbbb91f74d373cc82d70b7c513e47139c,arXiv.org
5a3b8ae2f9c913968ecf1e029effa034dffef91a,"Attention, Perception, & Psychophysics"
aa6f382c7a6c716adca7892b4030e8454d2842b3,Spatial Cogn. Comput.
5374853e73120edac77a7835590637ed00ed474d,International Symposium on Visual Computing
961089085cb874f01285d4dcb5a222360e09514e,2017 IEEE International Conference on Computer Vision Workshops (ICCVW)
2bce7f8a53fb8ec93dd218dbdf55b48ac54ae8b3,arXiv.org
14d485e393c11caf38b5a120dcd078b9666b45f1,Journal of Vision
dd71b3fb9f81034413a95b05af5488a8199ca49b,Vision Research
6195fcdd4ad02e0214c5b766ab30d593d759da16,Conference on Human Information Interaction and Retrieval
04e083e88b178beb71df02bef047f4d6c7f98faf,IEEE Transactions on Neural Networks and Learning Systems
eaa848da7366474e94cf55e73e517dafa18aa3a1,Computer Vision and Pattern Recognition
e15cf50aa89fee8535703b9f9512fca5bfc43327,Computer Vision and Pattern Recognition
69eb78790bd01d0fafd00da30871e22efd680b7a,
ffe5d88a0b3d9e473391003ff8a65f42e7e9d383,
9200dd6b0fb50d5cb5ea711b0e9911a4fbf98b0f,
eadcb8f9c0e9474dc24a5dd2dd0593a42b42163c,
ed2388b9a6d9d9bb123b0930c67e70166e64af42,Progress in Location-Based Service
050c1aa12bfcc01d532782408b8eb909a6bb5037,Brain Science
9e1d22bae95e2d60f561d2f3525d2301d9ecead3,Frontiers in Neuroscience
e55b301ec8b62a4200c7366ae0211dd2623c0d4b,Journal of Medicine and Life
f016ee700a0e7b91a0911fb3c87e613520c830b9,Frontiers in Medicine
be2e501013d0887fb3e67e4b3b41c477385aeebd,Current Treatment Options in Neurology
41288a292ab13eacb7b27017dff85f20c679cfbc,Visual Cognition
0ea021289bc83e30c29f8628cce5eddb4c2723e7,Brain Science
3159d081006545d503abe70c75bb52efd5f635c2,Alzheimer's & Dementia
93681dbe5d09224dc794a3d3f5aef3a9e7b28cb4,Cerebral Cortex Communications
d11ab037294034e5f3f26ece963ad5dc7c2b9ea4,IEEE journal of biomedical and health informatics
15133e92df89d045601f3cecfdc0da4de440de90,Neuropsychologia
8a7629c95a3b3aa454a6d98e960aba907bab9704,JAMA Neurology
9da442dbb30955c9c10cdfaaacbcd041f4eb9698,
04e4d8c5c5706b76e46853a287522976c5a0e59b,Cortex
3390d51c5c2d5f7d897b056e91cdb0316379e9b8,Annals of Clinical and Translational Neurology
db12e30a048ffe255a2322bc9c975b4093d3a39d,Journal of Neurology
e1f2c05b13dfec66b739c2246661d532c39f9d41,
648e715f89b4ea44ec86637a09097c20583d1462,Neuropsychologia
46f5abb2070f4bad1045de241d095e6e70eac5b0,Current Opinion in Neurology
e339b7c2aefcc36711947d7d241c28ffffc62678,
26eb2a2e4853f4da558ababeb8dabea11e1f9ebf,Information Processing & Management
e25969dfab6650b9ce68569ba8eb8c4154c2600a,Quarterly Journal of Experimental Psychology
2a821ef503a83e254aadcc2f50c56001d071fb9c,
dbec1385d683c5c2cbe56a895e3081b9836d72f6,Neuropsychologia
b1af50a10948d316fb0e697831f57ad45e5cc7e2,Consciousness and Cognition
f7dd4b8b32437ed341f3b55944df2bd2288bb293,Accident Analysis and Prevention
1615906425cca6f056ca873ee6c2823298232bbc,Transportation Research Part F: Traffic Psychology and Behaviour
fed400d804f18309d406169ecb6efbe7fff389ee,Acta Psychologica
f7d92644de1463f743269c2dbc7ec0cc58b762db,
b5198fc41c5d1d30f894f1a7a19096e9a20b3018,
59633bde2026ea97b37a6bcf2209f50e3b87e81c,Digit. Signal Process.
81b3f7c54237c9bd6514056403e467725cc69434,Multimedia Systems
b6498590fb6390896e3cc046435cde08213667dd,Journal of Imaging
ee4f9dbeb6f3591a43298456e40803440268231c,ETRI Journal
2a4c1d1babc3574e747a19956932f9b8e7b36f1a,Journal of Physics: Conference Series
33238d99952b0143d2e60c5a1037f83dfffcad86,Journal of Visual Communication and Image Representation
2b7eedc2e04920d0294a26cdfbf077663ce646ef,International Workshop on Pattern Recognition
b993bf5b47f6f20529e5d947174f1e575b178afc,IEEE transactions on circuits and systems for video technology (Print)
879415730a1103277e20737c773a0a3d850faa89,Journal of Neural Engineering
9345627ae4be3a440cdc763316868c4d80133725,J. Electronic Imaging
1f59a0c64d3a2602d76841b23d74e3d0d98ff6e1,The Visual Computer
87677c694f014d84050c2e609a012f9763f79449,
addbd920364f968ef9da6ad3a2c725404a2dadea,International Conference on Neural Information Processing
81bba54ce733133741d0d83edd6dfc508203a12f,Multimedia tools and applications
cf5326acb6608b1b5697d80612689015f68576c0,Information Sciences
1f4ddda691dd69667aea1da8d4416a83490260eb,Multimedia tools and applications
b5f24abf3b35cd7e39b2cf140496187f0ff568e7,Information Sciences
6ffdd445b4a62d3ce2604e416ccf21505bb3e35a,Signal processing. Image communication
050ec327d99991632a9e39d364bf199409b55c10,International Conference on Digital Image Processing
aecd4cd1d72586f0003890f5122cf53e7e135456,
2c5e9698611643398a275456ea429044ead472a6,Multimedia Systems
b3e5d05fa9aa2a8b576a3f5ff34f9ee501aaf88d,Biomedical Signal Processing and Control
1cec0e354b73ffa918cd42bc12c1188163dbbd14,bioRxiv
9ba0e5543f38d7d7f997a1f21c5638d36cd163db,Neural Information Processing Systems
852d3a3ecd19c71e970972a387445349ce475986,Cerebral Cortex
514c6d7d81b66fa5214aa434d99a3a131c43ab37,eNeuro
642273b848b9cba3e7d0fbdebd2388ab341e0ce2,NeuroImage
75f1ed2f7b9e21b2059a93096c6bd0a8d9412d84,International Journal of Ophthalmology
11eec1b43995533e8fbe3d53354d81b4f7b4e3a4,BMC Ophthalmology
7c3ac40a9aa489bd6addd934cafc575afeae44d4,Cognition
0981643fd0154c683473fbfdcd9ca6df49166809,Physiological Reports
0a354e2bac2f0de342e65a261f0b13a45bb77aba,Neuropsychiatric Disease and Treatment
97e12c5149d052093c13546d57da134ca17c5ef8,Quantitative Imaging in Medicine and Surgery
c0491549996b586f1bcbcdfd45600a9488a34b2b,Nature Communications
b9f0d0b6755c0634922c03b32a366232da188018,Neuropsychiatric Disease and Treatment
